file,locale,clean_url,proposed_action,reason,decision,decision_reason,gsc_clicks,gsc_impressions,gsc_position
www2/ja/romania-visa-for-philippine-citizens.html,ja,/ja/romania-visa-for-philippine-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/romania-visa-for-russian-citizens.html,ja,/ja/romania-visa-for-russian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/romania-visa-for-singaporean-citizens.html,ja,/ja/romania-visa-for-singaporean-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/romania-visa-for-south-african-citizens.html,ja,/ja/romania-visa-for-south-african-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/romania-visa-for-turkish-citizens.html,ja,/ja/romania-visa-for-turkish-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/romania-visa-for-uk-citizens.html,ja,/ja/romania-visa-for-uk-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/romania-visa-for-us-citizens.html,ja,/ja/romania-visa-for-us-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/romania-visa-processing-time.html,ja,/ja/romania-visa-processing-time,MERGE_CANDIDATE,Intention fortement chevauchante avec le hub visa destination ; envisager fusion dans le hub.,MERGE,Intention chevauchante avec le hub destination,0,0,0
www2/ja/romania-visa-requirements.html,ja,/ja/romania-visa-requirements,MERGE_CANDIDATE,Intention fortement chevauchante avec le hub visa destination ; envisager fusion dans le hub.,MERGE,Intention chevauchante avec le hub destination,0,0,0
www2/ja/schengen-visa-for-chinese-citizens.html,ja,/ja/schengen-visa-for-chinese-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/schengen-visa-for-indian-citizens.html,ja,/ja/schengen-visa-for-indian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/schengen-visa-for-indonesian-citizens.html,ja,/ja/schengen-visa-for-indonesian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/schengen-visa-for-nigerian-citizens.html,ja,/ja/schengen-visa-for-nigerian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/schengen-visa-for-philippine-citizens.html,ja,/ja/schengen-visa-for-philippine-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/schengen-visa-for-russian-citizens.html,ja,/ja/schengen-visa-for-russian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/schengen-visa-for-south-african-citizens.html,ja,/ja/schengen-visa-for-south-african-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/schengen-visa-for-turkish-citizens.html,ja,/ja/schengen-visa-for-turkish-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/schengen-visa-guide-2026.html,ja,/ja/schengen-visa-guide-2026,MANUAL_REVIEW,Type non classé automatiquement.,HUMAN_REVIEW,Type non classe automatiquement,0,0,0
www2/ja/singapore-visa-extension.html,ja,/ja/singapore-visa-extension,MANUAL_REVIEW,Type non classé automatiquement.,HUMAN_REVIEW,Type non classe automatiquement,0,0,0
www2/ja/singapore-visa-fees.html,ja,/ja/singapore-visa-fees,MERGE_CANDIDATE,Intention fortement chevauchante avec le hub visa destination ; envisager fusion dans le hub.,MERGE,Intention chevauchante avec le hub destination,0,0,0
www2/ja/singapore-visa-for-argentinian-citizens.html,ja,/ja/singapore-visa-for-argentinian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/singapore-visa-for-australian-citizens.html,ja,/ja/singapore-visa-for-australian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/singapore-visa-for-brazilian-citizens.html,ja,/ja/singapore-visa-for-brazilian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/singapore-visa-for-canadian-citizens.html,ja,/ja/singapore-visa-for-canadian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/singapore-visa-for-chinese-citizens.html,ja,/ja/singapore-visa-for-chinese-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/singapore-visa-for-french-citizens.html,ja,/ja/singapore-visa-for-french-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/singapore-visa-for-german-citizens.html,ja,/ja/singapore-visa-for-german-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/singapore-visa-for-indian-citizens.html,ja,/ja/singapore-visa-for-indian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/singapore-visa-for-indonesian-citizens.html,ja,/ja/singapore-visa-for-indonesian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/singapore-visa-for-japanese-citizens.html,ja,/ja/singapore-visa-for-japanese-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/singapore-visa-for-korean-citizens.html,ja,/ja/singapore-visa-for-korean-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/singapore-visa-for-mexican-citizens.html,ja,/ja/singapore-visa-for-mexican-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/singapore-visa-for-nigerian-citizens.html,ja,/ja/singapore-visa-for-nigerian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/singapore-visa-for-philippine-citizens.html,ja,/ja/singapore-visa-for-philippine-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/singapore-visa-for-russian-citizens.html,ja,/ja/singapore-visa-for-russian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/singapore-visa-for-singaporean-citizens.html,ja,/ja/singapore-visa-for-singaporean-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/singapore-visa-for-south-african-citizens.html,ja,/ja/singapore-visa-for-south-african-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/singapore-visa-for-turkish-citizens.html,ja,/ja/singapore-visa-for-turkish-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/singapore-visa-for-uk-citizens.html,ja,/ja/singapore-visa-for-uk-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/singapore-visa-for-us-citizens.html,ja,/ja/singapore-visa-for-us-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/singapore-visa-processing-time.html,ja,/ja/singapore-visa-processing-time,MERGE_CANDIDATE,Intention fortement chevauchante avec le hub visa destination ; envisager fusion dans le hub.,MERGE,Intention chevauchante avec le hub destination,0,0,0
www2/ja/singapore-visa-requirements.html,ja,/ja/singapore-visa-requirements,MERGE_CANDIDATE,Intention fortement chevauchante avec le hub visa destination ; envisager fusion dans le hub.,MERGE,Intention chevauchante avec le hub destination,0,0,0
www2/ja/spain-visa-extension.html,ja,/ja/spain-visa-extension,MANUAL_REVIEW,Type non classé automatiquement.,HUMAN_REVIEW,Type non classe automatiquement,0,0,0
www2/ja/spain-visa-fees.html,ja,/ja/spain-visa-fees,MERGE_CANDIDATE,Intention fortement chevauchante avec le hub visa destination ; envisager fusion dans le hub.,MERGE,Intention chevauchante avec le hub destination,0,0,0
www2/ja/spain-visa-for-argentinian-citizens.html,ja,/ja/spain-visa-for-argentinian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/spain-visa-for-australian-citizens.html,ja,/ja/spain-visa-for-australian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/spain-visa-for-brazilian-citizens.html,ja,/ja/spain-visa-for-brazilian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/spain-visa-for-canadian-citizens.html,ja,/ja/spain-visa-for-canadian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/spain-visa-for-chinese-citizens.html,ja,/ja/spain-visa-for-chinese-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,KEEP,"Historique GSC : 2 clics, 50 impressions",2,50,10.06
www2/ja/spain-visa-for-french-citizens.html,ja,/ja/spain-visa-for-french-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/spain-visa-for-german-citizens.html,ja,/ja/spain-visa-for-german-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/spain-visa-for-indian-citizens.html,ja,/ja/spain-visa-for-indian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/spain-visa-for-indonesian-citizens.html,ja,/ja/spain-visa-for-indonesian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/spain-visa-for-japanese-citizens.html,ja,/ja/spain-visa-for-japanese-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/spain-visa-for-korean-citizens.html,ja,/ja/spain-visa-for-korean-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/spain-visa-for-mexican-citizens.html,ja,/ja/spain-visa-for-mexican-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/spain-visa-for-nigerian-citizens.html,ja,/ja/spain-visa-for-nigerian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/spain-visa-for-philippine-citizens.html,ja,/ja/spain-visa-for-philippine-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/spain-visa-for-russian-citizens.html,ja,/ja/spain-visa-for-russian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/spain-visa-for-singaporean-citizens.html,ja,/ja/spain-visa-for-singaporean-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/spain-visa-for-south-african-citizens.html,ja,/ja/spain-visa-for-south-african-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/spain-visa-for-turkish-citizens.html,ja,/ja/spain-visa-for-turkish-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/spain-visa-for-uk-citizens.html,ja,/ja/spain-visa-for-uk-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/spain-visa-for-us-citizens.html,ja,/ja/spain-visa-for-us-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/spain-visa-processing-time.html,ja,/ja/spain-visa-processing-time,MERGE_CANDIDATE,Intention fortement chevauchante avec le hub visa destination ; envisager fusion dans le hub.,KEEP,"Historique GSC : 9 clics, 68 impressions",9,68,7.09
www2/ja/spain-visa-requirements.html,ja,/ja/spain-visa-requirements,MERGE_CANDIDATE,Intention fortement chevauchante avec le hub visa destination ; envisager fusion dans le hub.,MERGE,Intention chevauchante avec le hub destination,0,0,0
www2/ja/sri-lanka-eta.html,ja,/ja/sri-lanka-eta,MANUAL_REVIEW,Type non classé automatiquement.,HUMAN_REVIEW,Type non classe automatiquement,0,0,0
www2/ja/sri-lanka-visa-extension.html,ja,/ja/sri-lanka-visa-extension,MANUAL_REVIEW,Type non classé automatiquement.,KEEP,"Historique GSC : 5 clics, 56 impressions",5,56,9.21
www2/ja/sri-lanka-visa-fees.html,ja,/ja/sri-lanka-visa-fees,MERGE_CANDIDATE,Intention fortement chevauchante avec le hub visa destination ; envisager fusion dans le hub.,MERGE,Intention chevauchante avec le hub destination,0,0,0
www2/ja/sri-lanka-visa-for-argentinian-citizens.html,ja,/ja/sri-lanka-visa-for-argentinian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/sri-lanka-visa-for-australian-citizens.html,ja,/ja/sri-lanka-visa-for-australian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/sri-lanka-visa-for-brazilian-citizens.html,ja,/ja/sri-lanka-visa-for-brazilian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/sri-lanka-visa-for-canadian-citizens.html,ja,/ja/sri-lanka-visa-for-canadian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/sri-lanka-visa-for-chinese-citizens.html,ja,/ja/sri-lanka-visa-for-chinese-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/sri-lanka-visa-for-french-citizens.html,ja,/ja/sri-lanka-visa-for-french-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/sri-lanka-visa-for-german-citizens.html,ja,/ja/sri-lanka-visa-for-german-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/sri-lanka-visa-for-indian-citizens.html,ja,/ja/sri-lanka-visa-for-indian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/sri-lanka-visa-for-indonesian-citizens.html,ja,/ja/sri-lanka-visa-for-indonesian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/sri-lanka-visa-for-japanese-citizens.html,ja,/ja/sri-lanka-visa-for-japanese-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,KEEP,"Historique GSC : 2 clics, 148 impressions",2,148,7.6
www2/ja/sri-lanka-visa-for-korean-citizens.html,ja,/ja/sri-lanka-visa-for-korean-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/sri-lanka-visa-for-mexican-citizens.html,ja,/ja/sri-lanka-visa-for-mexican-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/sri-lanka-visa-for-nigerian-citizens.html,ja,/ja/sri-lanka-visa-for-nigerian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/sri-lanka-visa-for-philippine-citizens.html,ja,/ja/sri-lanka-visa-for-philippine-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/sri-lanka-visa-for-russian-citizens.html,ja,/ja/sri-lanka-visa-for-russian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/sri-lanka-visa-for-singaporean-citizens.html,ja,/ja/sri-lanka-visa-for-singaporean-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/sri-lanka-visa-for-south-african-citizens.html,ja,/ja/sri-lanka-visa-for-south-african-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/sri-lanka-visa-for-turkish-citizens.html,ja,/ja/sri-lanka-visa-for-turkish-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/sri-lanka-visa-for-uk-citizens.html,ja,/ja/sri-lanka-visa-for-uk-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/sri-lanka-visa-for-us-citizens.html,ja,/ja/sri-lanka-visa-for-us-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/sri-lanka-visa-processing-time.html,ja,/ja/sri-lanka-visa-processing-time,MERGE_CANDIDATE,Intention fortement chevauchante avec le hub visa destination ; envisager fusion dans le hub.,KEEP,"Historique GSC : 2 clics, 8 impressions",2,8,21.5
www2/ja/sri-lanka-visa-requirements.html,ja,/ja/sri-lanka-visa-requirements,MERGE_CANDIDATE,Intention fortement chevauchante avec le hub visa destination ; envisager fusion dans le hub.,MERGE,Intention chevauchante avec le hub destination,0,0,0
www2/ja/sweden-visa-extension.html,ja,/ja/sweden-visa-extension,MANUAL_REVIEW,Type non classé automatiquement.,HUMAN_REVIEW,Type non classe automatiquement,0,0,0
www2/ja/sweden-visa-fees.html,ja,/ja/sweden-visa-fees,MERGE_CANDIDATE,Intention fortement chevauchante avec le hub visa destination ; envisager fusion dans le hub.,MERGE,Intention chevauchante avec le hub destination,0,0,0
www2/ja/sweden-visa-for-argentinian-citizens.html,ja,/ja/sweden-visa-for-argentinian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/sweden-visa-for-australian-citizens.html,ja,/ja/sweden-visa-for-australian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/sweden-visa-for-brazilian-citizens.html,ja,/ja/sweden-visa-for-brazilian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/sweden-visa-for-canadian-citizens.html,ja,/ja/sweden-visa-for-canadian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/sweden-visa-for-chinese-citizens.html,ja,/ja/sweden-visa-for-chinese-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/sweden-visa-for-french-citizens.html,ja,/ja/sweden-visa-for-french-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/sweden-visa-for-german-citizens.html,ja,/ja/sweden-visa-for-german-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/sweden-visa-for-indian-citizens.html,ja,/ja/sweden-visa-for-indian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/sweden-visa-for-indonesian-citizens.html,ja,/ja/sweden-visa-for-indonesian-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/sweden-visa-for-japanese-citizens.html,ja,/ja/sweden-visa-for-japanese-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/sweden-visa-for-korean-citizens.html,ja,/ja/sweden-visa-for-korean-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
www2/ja/sweden-visa-for-mexican-citizens.html,ja,/ja/sweden-visa-for-mexican-citizens,REVIEW_CONSOLIDATE,Famille matricielle destination × nationalité ; principal risque de contenu répétitif.,REVIEW_CONSOLIDATE,Matrice destination x nationalite : analyse de regime requise,0,0,0
