url,locale,regles
/ko/switzerland-visa-for-us-citizens,ko,tarif_e7 x1
/ko/visa-austria,ko,date_ko1 x1; date_ko2 x1; date_ko3 x1; date_ko4 x1
/ko/visa-belgium,ko,date_ko1 x1; date_ko2 x1; date_ko3 x1; date_ko4 x1
/ko/visa-bulgaria,ko,date_ko1 x1; date_ko2 x1; date_ko3 x1
/ko/visa-croatia,ko,date_ko1 x1; date_ko2 x1; date_ko3 x1; date_ko4 x1
/ko/visa-cyprus,ko,date_ko1 x1; date_ko3 x1
/ko/visa-czech-republic,ko,date_ko1 x1; date_ko2 x1; date_ko3 x1; date_ko4 x1
/ko/visa-denmark,ko,date_ko1 x1; date_ko2 x1; date_ko3 x1; date_ko4 x1
/ko/visa-finland,ko,date_ko1 x1; date_ko2 x1; date_ko3 x1
/ko/visa-france,ko,date_ko1 x1; date_ko2 x1; date_ko3 x1; date_ko4 x1
/ko/visa-free-countries-australia-passport,ko,reg_ko x3
/ko/visa-free-countries-brazil-passport,ko,reg_ko x5
/ko/visa-free-countries-canada-passport,ko,reg_ko x3
/ko/visa-free-countries-japan-passport,ko,reg_ko x4
/ko/visa-free-countries-uae-passport,ko,reg_ko x4
/ko/visa-free-countries-uk-passport,ko,reg_ko x5
/ko/visa-free-countries-us-passport,ko,reg_ko x5
/ko/visa-germany,ko,date_ko1 x1; date_ko2 x1; date_ko3 x1; date_ko4 x1
/ko/visa-greece,ko,date_ko1 x1; date_ko2 x1; date_ko3 x1; date_ko4 x1
/ko/visa-hungary,ko,date_ko3 x1; date_ko4 x1
/ko/visa-iceland,ko,date_ko3 x1
/ko/visa-ireland,ko,tarif_e7 x1
/ko/visa-italy,ko,date_ko3 x1; date_ko4 x1
/ko/visa-liechtenstein,ko,date_ko3 x1
/ko/visa-luxembourg,ko,date_ko3 x1
/ko/visa-netherlands,ko,date_ko1 x1; date_ko2 x1; date_ko3 x1; date_ko4 x1
/ko/visa-norway,ko,date_ko1 x1; date_ko2 x1; date_ko3 x1; date_ko4 x1; date_ko5 x1
/ko/visa-poland,ko,date_ko1 x1; date_ko2 x1; date_ko3 x1; date_ko4 x1; date_ko5 x1
/ko/visa-portugal,ko,date_ko1 x1; date_ko2 x1; date_ko3 x1; date_ko4 x1; date_ko5 x1
/ko/visa-romania,ko,date_ko1 x2; date_ko2 x1; date_ko3 x1; date_ko4 x1
/ko/visa-slovakia,ko,date_ko1 x1; date_ko2 x1; date_ko3 x1
/ko/visa-slovenia,ko,date_ko1 x1; date_ko2 x1; date_ko3 x1
/ko/visa-spain,ko,date_ko1 x1; date_ko2 x1; date_ko3 x1; date_ko4 x1
/ko/visa-sweden,ko,date_ko1 x1; date_ko2 x1; date_ko3 x1; date_ko4 x1; date_ko5 x1
/ko/visa-switzerland,ko,date_ko1 x1; date_ko2 x1; date_ko3 x1; date_ko4 x1
/pt/austria-visa-for-argentinian-citizens,pt,reg_pt2 x1
/pt/austria-visa-for-australian-citizens,pt,reg_pt2 x1
/pt/austria-visa-for-brazilian-citizens,pt,reg_pt2 x1
/pt/austria-visa-for-canadian-citizens,pt,reg_pt2 x1
/pt/austria-visa-for-japanese-citizens,pt,reg_pt2 x1
/pt/austria-visa-for-korean-citizens,pt,reg_pt2 x1
/pt/austria-visa-for-mexican-citizens,pt,reg_pt2 x1
/pt/austria-visa-for-singaporean-citizens,pt,reg_pt2 x1
/pt/austria-visa-for-uk-citizens,pt,reg_pt2 x1
/pt/austria-visa-for-us-citizens,pt,reg_pt2 x1
/pt/croatia-visa-for-argentinian-citizens,pt,reg_pt2 x1
/pt/croatia-visa-for-australian-citizens,pt,reg_pt2 x1
/pt/croatia-visa-for-brazilian-citizens,pt,reg_pt2 x1
/pt/croatia-visa-for-canadian-citizens,pt,reg_pt2 x1
/pt/croatia-visa-for-japanese-citizens,pt,reg_pt2 x1
/pt/croatia-visa-for-korean-citizens,pt,reg_pt2 x1
/pt/croatia-visa-for-mexican-citizens,pt,reg_pt2 x1
/pt/croatia-visa-for-singaporean-citizens,pt,reg_pt2 x1
/pt/croatia-visa-for-uk-citizens,pt,reg_pt2 x1
/pt/croatia-visa-for-us-citizens,pt,reg_pt2 x1
/pt/czech-republic-visa-for-argentinian-citizens,pt,tarif_e7 x1; reg_pt2 x1
/pt/czech-republic-visa-for-australian-citizens,pt,tarif_e7 x1; reg_pt2 x1
/pt/czech-republic-visa-for-brazilian-citizens,pt,tarif_e7 x1; reg_pt2 x1
/pt/czech-republic-visa-for-canadian-citizens,pt,tarif_e7 x1; reg_pt2 x1
/pt/czech-republic-visa-for-japanese-citizens,pt,tarif_e7 x1; reg_pt2 x1
/pt/czech-republic-visa-for-korean-citizens,pt,tarif_e7 x1; reg_pt2 x1
/pt/czech-republic-visa-for-mexican-citizens,pt,tarif_e7 x1; reg_pt2 x1
/pt/czech-republic-visa-for-singaporean-citizens,pt,tarif_e7 x1; reg_pt2 x1
/pt/czech-republic-visa-for-uk-citizens,pt,tarif_e7 x1; reg_pt2 x1
/pt/czech-republic-visa-for-us-citizens,pt,tarif_e7 x1; reg_pt2 x1
/pt/denmark-visa-for-argentinian-citizens,pt,tarif_e7 x1
/pt/denmark-visa-for-australian-citizens,pt,tarif_e7 x1
/pt/denmark-visa-for-brazilian-citizens,pt,tarif_e7 x1
/pt/denmark-visa-for-canadian-citizens,pt,tarif_e7 x1
/pt/denmark-visa-for-japanese-citizens,pt,tarif_e7 x1
/pt/denmark-visa-for-korean-citizens,pt,tarif_e7 x1
/pt/denmark-visa-for-mexican-citizens,pt,tarif_e7 x1
/pt/denmark-visa-for-singaporean-citizens,pt,tarif_e7 x1
/pt/denmark-visa-for-uk-citizens,pt,tarif_e7 x1
/pt/denmark-visa-for-us-citizens,pt,tarif_e7 x1
/pt/france-visa-for-argentinian-citizens,pt,reg_pt2 x1
/pt/france-visa-for-australian-citizens,pt,reg_pt2 x1
/pt/france-visa-for-brazilian-citizens,pt,reg_pt2 x1
/pt/france-visa-for-canadian-citizens,pt,reg_pt2 x1
/pt/france-visa-for-japanese-citizens,pt,reg_pt2 x1
/pt/france-visa-for-korean-citizens,pt,reg_pt2 x1
/pt/france-visa-for-mexican-citizens,pt,reg_pt2 x1
/pt/france-visa-for-singaporean-citizens,pt,reg_pt2 x1
/pt/france-visa-for-uk-citizens,pt,reg_pt2 x1
/pt/france-visa-for-us-citizens,pt,reg_pt2 x1
/pt/germany-visa-for-australian-citizens,pt,dom2 x1; dom3 x3; date_pt5 x1
/pt/germany-visa-for-brazilian-citizens,pt,dom2 x1; dom3 x3; date_pt5 x1
/pt/germany-visa-for-canadian-citizens,pt,dom2 x1; dom3 x3; date_pt5 x1
/pt/germany-visa-for-japanese-citizens,pt,dom2 x1; dom3 x3; date_pt5 x1
/pt/germany-visa-for-korean-citizens,pt,dom2 x1; dom3 x3; date_pt5 x1
/pt/germany-visa-for-singaporean-citizens,pt,dom2 x1; dom3 x3; date_pt5 x1
/pt/germany-visa-for-uk-citizens,pt,dom2 x1; dom3 x3; date_pt5 x1
/pt/germany-visa-for-us-citizens,pt,dom2 x1; dom3 x3; date_pt5 x1
/pt/hungary-visa-for-argentinian-citizens,pt,tarif_eur7 x1; date_pt5 x1
/pt/hungary-visa-for-australian-citizens,pt,tarif_eur7 x1; date_pt5 x1
/pt/hungary-visa-for-brazilian-citizens,pt,tarif_eur7 x1; date_pt5 x1
/pt/hungary-visa-for-canadian-citizens,pt,tarif_eur7 x1; date_pt5 x1
/pt/hungary-visa-for-japanese-citizens,pt,tarif_eur7 x1; date_pt5 x1
/pt/hungary-visa-for-korean-citizens,pt,tarif_eur7 x1; date_pt5 x1
/pt/hungary-visa-for-mexican-citizens,pt,tarif_eur7 x1; date_pt5 x1
/pt/hungary-visa-for-singaporean-citizens,pt,tarif_eur7 x1; date_pt5 x1
/pt/hungary-visa-for-uk-citizens,pt,tarif_eur7 x1; date_pt5 x1
/pt/hungary-visa-for-us-citizens,pt,tarif_eur7 x1; date_pt5 x1
/pt/italy-visa-for-argentinian-citizens,pt,dom2 x1; dom3 x1; date_pt5 x1
/pt/italy-visa-for-australian-citizens,pt,dom2 x1; dom3 x1; date_pt5 x1
/pt/italy-visa-for-brazilian-citizens,pt,dom2 x1; dom3 x1; date_pt5 x1
/pt/italy-visa-for-canadian-citizens,pt,dom2 x1; dom3 x1; date_pt5 x1
/pt/italy-visa-for-japanese-citizens,pt,dom2 x1; dom3 x1; date_pt5 x1
/pt/italy-visa-for-korean-citizens,pt,dom2 x1; dom3 x1; date_pt5 x1
/pt/italy-visa-for-mexican-citizens,pt,dom2 x1; dom3 x1; date_pt5 x1
/pt/italy-visa-for-singaporean-citizens,pt,dom2 x1; dom3 x1; date_pt5 x1
/pt/italy-visa-for-uk-citizens,pt,dom2 x1; dom3 x1; date_pt5 x1
/pt/italy-visa-for-us-citizens,pt,dom2 x1; dom3 x1; date_pt5 x1
/pt/norway-visa-for-argentinian-citizens,pt,dom1 x1
/pt/norway-visa-for-australian-citizens,pt,dom1 x1
/pt/norway-visa-for-brazilian-citizens,pt,dom1 x1
/pt/norway-visa-for-canadian-citizens,pt,dom1 x1
/pt/norway-visa-for-japanese-citizens,pt,dom1 x1
/pt/norway-visa-for-korean-citizens,pt,dom1 x1
/pt/norway-visa-for-mexican-citizens,pt,dom1 x1
/pt/norway-visa-for-singaporean-citizens,pt,dom1 x1
/pt/norway-visa-for-uk-citizens,pt,dom1 x1
/pt/norway-visa-for-us-citizens,pt,dom1 x1
/pt/poland-visa-for-argentinian-citizens,pt,tarif_eur7 x1; date_pt5 x1
/pt/poland-visa-for-australian-citizens,pt,tarif_eur7 x1; date_pt5 x1
/pt/poland-visa-for-brazilian-citizens,pt,tarif_eur7 x1; date_pt5 x1
/pt/poland-visa-for-canadian-citizens,pt,tarif_eur7 x1; date_pt5 x1
/pt/poland-visa-for-japanese-citizens,pt,tarif_eur7 x1; date_pt5 x1
/pt/poland-visa-for-korean-citizens,pt,tarif_eur7 x1; date_pt5 x1
/pt/poland-visa-for-mexican-citizens,pt,tarif_eur7 x1; date_pt5 x1
/pt/poland-visa-for-singaporean-citizens,pt,tarif_eur7 x1; date_pt5 x1
/pt/poland-visa-for-uk-citizens,pt,tarif_eur7 x1; date_pt5 x1
/pt/poland-visa-for-us-citizens,pt,tarif_eur7 x1; date_pt5 x1
/pt/spain-visa-for-argentinian-citizens,pt,dom2 x1; dom3 x1; date_pt5 x1
/pt/spain-visa-for-australian-citizens,pt,dom2 x1; dom3 x1; date_pt5 x1
/pt/spain-visa-for-brazilian-citizens,pt,dom2 x1; dom3 x1; date_pt5 x1
/pt/spain-visa-for-canadian-citizens,pt,dom2 x1; dom3 x1; date_pt5 x1
/pt/spain-visa-for-japanese-citizens,pt,dom2 x1; dom3 x1; date_pt5 x1
/pt/spain-visa-for-korean-citizens,pt,dom2 x1; dom3 x1; date_pt5 x1
/pt/spain-visa-for-mexican-citizens,pt,dom2 x1; dom3 x1; date_pt5 x1
/pt/spain-visa-for-singaporean-citizens,pt,dom2 x1; dom3 x1; date_pt5 x1
/pt/spain-visa-for-uk-citizens,pt,dom2 x1; dom3 x1; date_pt5 x1
/pt/spain-visa-for-us-citizens,pt,dom2 x1; dom3 x1; date_pt5 x1
/pt/sweden-visa-for-argentinian-citizens,pt,dom1 x1
/pt/sweden-visa-for-australian-citizens,pt,dom1 x1
/pt/sweden-visa-for-brazilian-citizens,pt,dom1 x1
/pt/sweden-visa-for-canadian-citizens,pt,dom1 x1
/pt/sweden-visa-for-japanese-citizens,pt,dom1 x1
/pt/sweden-visa-for-korean-citizens,pt,dom1 x1
/pt/sweden-visa-for-mexican-citizens,pt,dom1 x1
/pt/sweden-visa-for-singaporean-citizens,pt,dom1 x1
/pt/sweden-visa-for-uk-citizens,pt,dom1 x1
/pt/sweden-visa-for-us-citizens,pt,dom1 x1
/pt/switzerland-visa-for-argentinian-citizens,pt,reg_pt2 x1
/pt/switzerland-visa-for-australian-citizens,pt,reg_pt2 x1
/pt/switzerland-visa-for-brazilian-citizens,pt,reg_pt2 x1
/pt/switzerland-visa-for-canadian-citizens,pt,reg_pt2 x1
/pt/switzerland-visa-for-japanese-citizens,pt,reg_pt2 x1
/pt/switzerland-visa-for-korean-citizens,pt,reg_pt2 x1
/pt/switzerland-visa-for-mexican-citizens,pt,reg_pt2 x1
/pt/switzerland-visa-for-singaporean-citizens,pt,reg_pt2 x1
/pt/switzerland-visa-for-uk-citizens,pt,reg_pt2 x1
/pt/switzerland-visa-for-us-citizens,pt,reg_pt2 x1
/pt/visa-austria,pt,date_pt1 x1; date_pt2 x1; date_pt3 x1; date_pt4 x1
/pt/visa-belgium,pt,date_pt1 x1; date_pt2 x1; date_pt3 x1; date_pt4 x1
/pt/visa-bulgaria,pt,date_pt1 x1; date_pt2 x1
/pt/visa-croatia,pt,date_pt1 x1; date_pt2 x1; date_pt3 x1
/pt/visa-czech-republic,pt,date_pt1 x1; date_pt2 x1; date_pt3 x1
/pt/visa-denmark,pt,date_pt1 x1; date_pt2 x1; date_pt3 x1
/pt/visa-finland,pt,date_pt1 x1; date_pt2 x1
/pt/visa-france,pt,date_pt1 x1; date_pt2 x2; date_pt3 x1; date_pt4 x1
/pt/visa-free-countries-australia-passport,pt,reg_pt x3
/pt/visa-free-countries-brazil-passport,pt,reg_pt x5
/pt/visa-free-countries-canada-passport,pt,reg_pt x3
/pt/visa-free-countries-japan-passport,pt,reg_pt x4
/pt/visa-free-countries-uae-passport,pt,reg_pt x4
/pt/visa-free-countries-uk-passport,pt,reg_pt x5
/pt/visa-free-countries-us-passport,pt,reg_pt x5
/pt/visa-germany,pt,date_pt1 x1; date_pt2 x1; date_pt3 x1; date_pt4 x1
/pt/visa-hungary,pt,date_pt1 x1; date_pt2 x1; date_pt3 x1
/pt/visa-iceland,pt,date_pt1 x1; date_pt2 x1
/pt/visa-italy,pt,date_pt1 x1; date_pt2 x1; date_pt3 x1; date_pt4 x1
/pt/visa-liechtenstein,pt,date_pt1 x1; date_pt2 x1
/pt/visa-luxembourg,pt,date_pt1 x1; date_pt2 x1
/pt/visa-netherlands,pt,date_pt1 x1; date_pt2 x1; date_pt3 x1; date_pt4 x1
/pt/visa-norway,pt,date_pt1 x1; date_pt2 x1; date_pt3 x1
/pt/visa-poland,pt,date_pt1 x1; date_pt2 x1; date_pt3 x1
/pt/visa-portugal,pt,date_pt1 x1; date_pt2 x1; date_pt3 x1; date_pt4 x1
/pt/visa-slovakia,pt,date_pt1 x1; date_pt2 x1
/pt/visa-slovenia,pt,date_pt1 x1; date_pt2 x1
/pt/visa-sweden,pt,date_pt1 x1; date_pt2 x1; date_pt3 x1
/pt/visa-switzerland,pt,date_pt1 x1; date_pt2 x1; date_pt3 x1; date_pt4 x1
/ru/germany-visa-for-australian-citizens,ru,dom3 x2
/ru/germany-visa-for-brazilian-citizens,ru,dom3 x2
/ru/germany-visa-for-canadian-citizens,ru,dom3 x2
/ru/germany-visa-for-japanese-citizens,ru,dom3 x2
/ru/germany-visa-for-korean-citizens,ru,dom3 x2
/ru/germany-visa-for-singaporean-citizens,ru,dom3 x2
/ru/germany-visa-for-uk-citizens,ru,dom3 x2
/ru/germany-visa-for-us-citizens,ru,dom3 x2
/ru/italy-visa-for-argentinian-citizens,ru,dom2 x1; dom3 x3
/ru/italy-visa-for-australian-citizens,ru,dom2 x1; dom3 x3
/ru/italy-visa-for-brazilian-citizens,ru,dom2 x1; dom3 x3
/ru/italy-visa-for-canadian-citizens,ru,dom2 x1; dom3 x3
/ru/italy-visa-for-japanese-citizens,ru,dom2 x1; dom3 x3
/ru/italy-visa-for-korean-citizens,ru,dom2 x1; dom3 x3
/ru/italy-visa-for-mexican-citizens,ru,dom2 x1; dom3 x3
/ru/italy-visa-for-singaporean-citizens,ru,dom2 x1; dom3 x3
/ru/italy-visa-for-uk-citizens,ru,dom2 x1; dom3 x3
/ru/italy-visa-for-us-citizens,ru,dom2 x1; dom3 x3
/ru/norway-visa-for-argentinian-citizens,ru,dom1 x1
/ru/norway-visa-for-australian-citizens,ru,dom1 x1
/ru/norway-visa-for-brazilian-citizens,ru,dom1 x1
/ru/norway-visa-for-canadian-citizens,ru,dom1 x1
/ru/norway-visa-for-japanese-citizens,ru,dom1 x1
/ru/norway-visa-for-korean-citizens,ru,dom1 x1
/ru/norway-visa-for-mexican-citizens,ru,dom1 x1
/ru/norway-visa-for-singaporean-citizens,ru,dom1 x1
/ru/norway-visa-for-uk-citizens,ru,dom1 x1
/ru/norway-visa-for-us-citizens,ru,dom1 x1
/ru/spain-visa-for-argentinian-citizens,ru,dom2 x1; dom3 x3
/ru/spain-visa-for-australian-citizens,ru,dom2 x1; dom3 x3
/ru/spain-visa-for-brazilian-citizens,ru,dom2 x1; dom3 x3
/ru/spain-visa-for-canadian-citizens,ru,dom2 x1; dom3 x3
/ru/spain-visa-for-japanese-citizens,ru,dom2 x1; dom3 x3
/ru/spain-visa-for-korean-citizens,ru,dom2 x1; dom3 x3
/ru/spain-visa-for-mexican-citizens,ru,dom2 x1; dom3 x3
/ru/spain-visa-for-singaporean-citizens,ru,dom2 x1; dom3 x3
/ru/spain-visa-for-uk-citizens,ru,dom2 x1; dom3 x3
/ru/spain-visa-for-us-citizens,ru,dom2 x1; dom3 x3
/ru/sweden-visa-for-argentinian-citizens,ru,dom1 x1
/ru/sweden-visa-for-australian-citizens,ru,dom1 x1
/ru/sweden-visa-for-brazilian-citizens,ru,dom1 x1
/ru/sweden-visa-for-canadian-citizens,ru,dom1 x1
/ru/sweden-visa-for-japanese-citizens,ru,dom1 x1
/ru/sweden-visa-for-korean-citizens,ru,dom1 x1
/ru/sweden-visa-for-mexican-citizens,ru,dom1 x1
/ru/sweden-visa-for-singaporean-citizens,ru,dom1 x1
/ru/sweden-visa-for-uk-citizens,ru,dom1 x1
/ru/sweden-visa-for-us-citizens,ru,dom1 x1
/ru/visa-austria,ru,date_ru2 x1
/ru/visa-belgium,ru,date_ru2 x1
/ru/visa-bulgaria,ru,date_ru2 x1
/ru/visa-croatia,ru,date_ru2 x1
/ru/visa-czech-republic,ru,date_ru2 x1
/ru/visa-denmark,ru,date_ru2 x1
/ru/visa-finland,ru,date_ru2 x1
/ru/visa-france,ru,date_ru2 x1
/ru/visa-free-countries-australia-passport,ru,reg_ru x3
/ru/visa-free-countries-brazil-passport,ru,reg_ru x5
/ru/visa-free-countries-canada-passport,ru,reg_ru x3
/ru/visa-free-countries-japan-passport,ru,reg_ru x4
/ru/visa-free-countries-uae-passport,ru,reg_ru x4
/ru/visa-free-countries-uk-passport,ru,reg_ru x5
/ru/visa-free-countries-us-passport,ru,reg_ru x5
/ru/visa-germany,ru,date_ru2 x1
/ru/visa-greece,ru,date_ru1 x1; date_ru3 x1
/ru/visa-liechtenstein,ru,date_ru1 x1
/ru/visa-luxembourg,ru,date_ru1 x1
/ru/visa-netherlands,ru,date_ru1 x1; date_ru3 x1
/ru/visa-norway,ru,date_ru1 x1; date_ru3 x1
/ru/visa-poland,ru,date_ru1 x1; date_ru3 x1
/ru/visa-portugal,ru,date_ru1 x1; date_ru3 x1
/ru/visa-romania,ru,date_ru1 x1; date_ru3 x1
/ru/visa-slovakia,ru,date_ru1 x1
/ru/visa-slovenia,ru,date_ru1 x1
/ru/visa-spain,ru,date_ru1 x1; date_ru3 x1
/ru/visa-sweden,ru,date_ru1 x1; date_ru3 x1
/ru/visa-switzerland,ru,date_ru1 x1; date_ru3 x1
/th/belgium-visa-for-french-citizens,th,reg_th x1
/th/belgium-visa-for-german-citizens,th,reg_th x1
/th/germany-visa-for-australian-citizens,th,dom9 x1
/th/germany-visa-for-brazilian-citizens,th,dom9 x1
/th/germany-visa-for-canadian-citizens,th,dom9 x1
/th/germany-visa-for-japanese-citizens,th,dom9 x1
/th/germany-visa-for-korean-citizens,th,dom9 x1
/th/germany-visa-for-singaporean-citizens,th,dom9 x1
/th/germany-visa-for-uk-citizens,th,dom9 x1
/th/germany-visa-for-us-citizens,th,dom9 x1
/th/hungary-visa-for-argentinian-citizens,th,tarif_eur7 x1
/th/hungary-visa-for-australian-citizens,th,tarif_eur7 x1
/th/hungary-visa-for-brazilian-citizens,th,tarif_eur7 x1
/th/hungary-visa-for-canadian-citizens,th,tarif_eur7 x1
/th/hungary-visa-for-french-citizens,th,reg_th x1
/th/hungary-visa-for-german-citizens,th,reg_th x1
/th/hungary-visa-for-japanese-citizens,th,tarif_eur7 x1
/th/hungary-visa-for-korean-citizens,th,tarif_eur7 x1
/th/hungary-visa-for-mexican-citizens,th,tarif_eur7 x1
/th/hungary-visa-for-singaporean-citizens,th,tarif_eur7 x1
/th/hungary-visa-for-uk-citizens,th,tarif_eur7 x1
/th/hungary-visa-for-us-citizens,th,tarif_eur7 x1
/th/italy-visa-for-argentinian-citizens,th,dom9 x1
/th/italy-visa-for-australian-citizens,th,dom9 x1
/th/italy-visa-for-brazilian-citizens,th,dom9 x1
/th/italy-visa-for-canadian-citizens,th,dom9 x1
/th/italy-visa-for-japanese-citizens,th,dom9 x1
/th/italy-visa-for-korean-citizens,th,dom9 x1
/th/italy-visa-for-mexican-citizens,th,dom9 x1
/th/italy-visa-for-singaporean-citizens,th,dom9 x1
/th/italy-visa-for-uk-citizens,th,dom9 x1
/th/italy-visa-for-us-citizens,th,dom9 x1
/th/netherlands-visa-for-french-citizens,th,reg_th x1
/th/netherlands-visa-for-german-citizens,th,reg_th x1
/th/norway-visa-for-argentinian-citizens,th,dom1 x1
/th/norway-visa-for-australian-citizens,th,dom1 x1
/th/norway-visa-for-brazilian-citizens,th,dom1 x1
/th/norway-visa-for-canadian-citizens,th,dom1 x1
/th/norway-visa-for-french-citizens,th,reg_th x1
/th/norway-visa-for-german-citizens,th,reg_th x1
/th/norway-visa-for-japanese-citizens,th,dom1 x1
/th/norway-visa-for-korean-citizens,th,dom1 x1
/th/norway-visa-for-mexican-citizens,th,dom1 x1
/th/norway-visa-for-singaporean-citizens,th,dom1 x1
/th/norway-visa-for-uk-citizens,th,dom1 x1
/th/norway-visa-for-us-citizens,th,dom1 x1
/th/poland-visa-for-argentinian-citizens,th,tarif_eur7 x1
/th/poland-visa-for-australian-citizens,th,tarif_eur7 x1
/th/poland-visa-for-brazilian-citizens,th,tarif_eur7 x1
/th/poland-visa-for-canadian-citizens,th,tarif_eur7 x1
/th/poland-visa-for-french-citizens,th,reg_th x1
/th/poland-visa-for-german-citizens,th,reg_th x1
/th/poland-visa-for-japanese-citizens,th,tarif_eur7 x1
/th/poland-visa-for-korean-citizens,th,tarif_eur7 x1
/th/poland-visa-for-mexican-citizens,th,tarif_eur7 x1
/th/poland-visa-for-singaporean-citizens,th,tarif_eur7 x1
/th/poland-visa-for-uk-citizens,th,tarif_eur7 x1
/th/poland-visa-for-us-citizens,th,tarif_eur7 x1
/th/spain-visa-for-argentinian-citizens,th,dom9 x1
/th/spain-visa-for-australian-citizens,th,dom9 x1
/th/spain-visa-for-brazilian-citizens,th,dom9 x1
/th/spain-visa-for-canadian-citizens,th,dom9 x1
/th/spain-visa-for-japanese-citizens,th,dom9 x1
/th/spain-visa-for-korean-citizens,th,dom9 x1
/th/spain-visa-for-mexican-citizens,th,dom9 x1
/th/spain-visa-for-singaporean-citizens,th,dom9 x1
/th/spain-visa-for-uk-citizens,th,dom9 x1
/th/spain-visa-for-us-citizens,th,dom9 x1
/th/sweden-visa-for-argentinian-citizens,th,dom1 x1
/th/sweden-visa-for-australian-citizens,th,dom1 x1
/th/sweden-visa-for-brazilian-citizens,th,dom1 x1
/th/sweden-visa-for-canadian-citizens,th,dom1 x1
/th/sweden-visa-for-french-citizens,th,reg_th x1
/th/sweden-visa-for-german-citizens,th,reg_th x1
/th/sweden-visa-for-japanese-citizens,th,dom1 x1
/th/sweden-visa-for-korean-citizens,th,dom1 x1
/th/sweden-visa-for-mexican-citizens,th,dom1 x1
/th/sweden-visa-for-singaporean-citizens,th,dom1 x1
/th/sweden-visa-for-uk-citizens,th,dom1 x1
/th/sweden-visa-for-us-citizens,th,dom1 x1
/th/visa-austria,th,date_th1 x1; date_th2 x1; date_th3 x1
/th/visa-belgium,th,date_th1 x1; date_th2 x1; date_th3 x1
/th/visa-bulgaria,th,date_th1 x1; date_th2 x1; date_th3 x1
/th/visa-croatia,th,date_th1 x1; date_th2 x1; date_th3 x1
/th/visa-cyprus,th,date_th1 x1; date_th2 x1
/th/visa-czech-republic,th,date_th1 x1; date_th2 x1; date_th3 x1
/th/visa-denmark,th,date_th1 x1; date_th2 x1; date_th3 x1
/th/visa-finland,th,date_th1 x1; date_th2 x1; date_th3 x1
/th/visa-france,th,date_th1 x1; date_th2 x1; date_th3 x1
/th/visa-free-countries-australia-passport,th,reg_th x3
/th/visa-free-countries-brazil-passport,th,reg_th x5
/th/visa-free-countries-canada-passport,th,reg_th x3
/th/visa-free-countries-japan-passport,th,reg_th x4
/th/visa-free-countries-uae-passport,th,reg_th x4
/th/visa-free-countries-uk-passport,th,reg_th x5
/th/visa-free-countries-us-passport,th,reg_th x5
/th/visa-germany,th,date_th1 x1; date_th2 x1; date_th3 x1
/th/visa-greece,th,date_th1 x1; date_th2 x1; date_th3 x1
/th/visa-hungary,th,date_th2 x1
/th/visa-iceland,th,date_th2 x1
/th/visa-liechtenstein,th,date_th2 x1
/th/visa-luxembourg,th,date_th2 x1
/th/visa-netherlands,th,date_th2 x1
/th/visa-norway,th,date_th2 x1
/th/visa-poland,th,date_th2 x1
/th/visa-portugal,th,date_th2 x1
/th/visa-romania,th,date_th2 x1
/th/visa-slovakia,th,date_th2 x1
/th/visa-slovenia,th,date_th2 x1
/th/visa-spain,th,date_th2 x1
/zh/austria-visa-for-argentinian-citizens,zh,reg_zh x1
/zh/austria-visa-for-australian-citizens,zh,reg_zh x1
/zh/austria-visa-for-brazilian-citizens,zh,reg_zh x1
/zh/austria-visa-for-canadian-citizens,zh,reg_zh x1
/zh/austria-visa-for-japanese-citizens,zh,reg_zh x1
/zh/austria-visa-for-korean-citizens,zh,reg_zh x1
/zh/austria-visa-for-mexican-citizens,zh,reg_zh x1
/zh/austria-visa-for-singaporean-citizens,zh,reg_zh x1
/zh/austria-visa-for-uk-citizens,zh,reg_zh x1
/zh/austria-visa-for-us-citizens,zh,reg_zh x1
/zh/belgium-visa-for-argentinian-citizens,zh,dom8 x2; reg_zh x1
/zh/belgium-visa-for-australian-citizens,zh,dom8 x2; reg_zh x1
/zh/belgium-visa-for-brazilian-citizens,zh,dom8 x2; reg_zh x1
/zh/belgium-visa-for-canadian-citizens,zh,dom8 x2; reg_zh x1
/zh/belgium-visa-for-japanese-citizens,zh,dom8 x2; reg_zh x1
/zh/belgium-visa-for-korean-citizens,zh,dom8 x2; reg_zh x1
/zh/belgium-visa-for-mexican-citizens,zh,dom8 x2; reg_zh x1
/zh/belgium-visa-for-singaporean-citizens,zh,dom8 x2; reg_zh x1
/zh/belgium-visa-for-uk-citizens,zh,dom8 x2; reg_zh x1
/zh/belgium-visa-for-us-citizens,zh,dom8 x2; reg_zh x1
/zh/denmark-visa-for-argentinian-citizens,zh,dom8 x2; reg_zh x1
/zh/denmark-visa-for-australian-citizens,zh,dom8 x2; reg_zh x1
/zh/denmark-visa-for-brazilian-citizens,zh,dom8 x2; reg_zh x1
/zh/denmark-visa-for-canadian-citizens,zh,dom8 x2; reg_zh x1
/zh/denmark-visa-for-japanese-citizens,zh,dom8 x2; reg_zh x1
/zh/denmark-visa-for-korean-citizens,zh,dom8 x2; reg_zh x1
/zh/denmark-visa-for-mexican-citizens,zh,dom8 x2; reg_zh x1
/zh/denmark-visa-for-singaporean-citizens,zh,dom8 x2; reg_zh x1
/zh/denmark-visa-for-uk-citizens,zh,dom8 x2; reg_zh x1
